text_input,reasoning_class,validity
"If Charlie is angry, then Eve is lazy. Charlie is not angry. Is Eve not lazy?",Denying the Antecedent,No
"If Charlie is gentle, then Victor is curious. Charlie is not gentle. Is Victor not curious?",Denying the Antecedent,No
"If Grace is tall, then Eve is proud. Grace is not tall. Is Eve not proud?",Denying the Antecedent,No
"If Alice is honest, then Yara is short. Alice is not honest. Is Yara not short?",Denying the Antecedent,No
"If Victor is quiet, then Tina is angry. Victor is not quiet. Is Tina not angry?",Denying the Antecedent,No
"If Diana is angry, then Zane is shy. Diana is not angry. Is Zane not shy?",Denying the Antecedent,No
"If Grace is short, then Nina is loud. Grace is not short. Is Nina not loud?",Denying the Antecedent,No
"If Xander is smart, then Bob is clever. Xander is not smart. Is Bob not clever?",Denying the Antecedent,No
"If Rita is rude, then Grace is happy. Rita is not rude. Is Grace not happy?",Denying the Antecedent,No
"If Jack is proud, then Kara is clever. Jack is not proud. Is Kara not clever?",Denying the Antecedent,No
"If Hank is calm, then Frank is smart. Hank is not calm. Is Frank not smart?",Denying the Antecedent,No
"If Xander is loud, then Tina is smart. Xander is not loud. Is Tina not smart?",Denying the Antecedent,No
"If Grace is sad, then Kara is happy. Grace is not sad. Is Kara not happy?",Denying the Antecedent,No
"If Diana is happy, then Wendy is tall. Diana is not happy. Is Wendy not tall?",Denying the Antecedent,No
"If Eve is curious, then Ivy is sad. Eve is not curious. Is Ivy not sad?",Denying the Antecedent,No
"If Diana is happy, then Grace is curious. Diana is not happy. Is Grace not curious?",Denying the Antecedent,No
"If Kara is gentle, then Hank is honest. Kara is not gentle. Is Hank not honest?",Denying the Antecedent,No
"If Nina is gentle, then Rita is angry. Nina is not gentle. Is Rita not angry?",Denying the Antecedent,No
"If Paul is angry, then Jack is gentle. Paul is not angry. Is Jack not gentle?",Denying the Antecedent,No
"If Grace is honest, then Hank is rude. Grace is not honest. Is Hank not rude?",Denying the Antecedent,No
"If Tina is honest, then Nina is angry. Tina is not honest. Is Nina not angry?",Denying the Antecedent,No
"If Nina is polite, then Jack is kind. Nina is not polite. Is Jack not kind?",Denying the Antecedent,No
"If Grace is smart, then Bob is clever. Grace is not smart. Is Bob not clever?",Denying the Antecedent,No
"If Yara is loud, then Tina is honest. Yara is not loud. Is Tina not honest?",Denying the Antecedent,No
"If Grace is curious, then Bob is gentle. Grace is not curious. Is Bob not gentle?",Denying the Antecedent,No
"If Mona is tall, then Tina is short. Mona is not tall. Is Tina not short?",Denying the Antecedent,No
"If Rita is lazy, then Sam is quiet. Rita is not lazy. Is Sam not quiet?",Denying the Antecedent,No
"If Oscar is gentle, then Eve is curious. Oscar is not gentle. Is Eve not curious?",Denying the Antecedent,No
"If Diana is honest, then Nina is sad. Diana is not honest. Is Nina not sad?",Denying the Antecedent,No
"If Ivy is short, then Tina is tall. Ivy is not short. Is Tina not tall?",Denying the Antecedent,No
"If Alice is proud, then Charlie is sad. Alice is not proud. Is Charlie not sad?",Denying the Antecedent,No
"If Leo is loud, then Nina is tall. Leo is not loud. Is Nina not tall?",Denying the Antecedent,No
"If Tina is honest, then Oscar is shy. Tina is not honest. Is Oscar not shy?",Denying the Antecedent,No
"If Charlie is smart, then Nina is tall. Charlie is not smart. Is Nina not tall?",Denying the Antecedent,No
"If Alice is rude, then Oscar is brave. Alice is not rude. Is Oscar not brave?",Denying the Antecedent,No
"If Oscar is lazy, then Wendy is shy. Oscar is not lazy. Is Wendy not shy?",Denying the Antecedent,No
"If Alice is polite, then Kara is clever. Alice is not polite. Is Kara not clever?",Denying the Antecedent,No
"If Diana is polite, then Sam is tall. Diana is not polite. Is Sam not tall?",Denying the Antecedent,No
"If Paul is kind, then Sam is curious. Paul is not kind. Is Sam not curious?",Denying the Antecedent,No
"If Xander is smart, then Rita is kind. Xander is not smart. Is Rita not kind?",Denying the Antecedent,No
"If Paul is calm, then Quinn is proud. Paul is not calm. Is Quinn not proud?",Denying the Antecedent,No
"If Zane is lazy, then Victor is calm. Zane is not lazy. Is Victor not calm?",Denying the Antecedent,No
"If Alice is sad, then Zane is smart. Alice is not sad. Is Zane not smart?",Denying the Antecedent,No
"If Jack is gentle, then Grace is sad. Jack is not gentle. Is Grace not sad?",Denying the Antecedent,No
"If Ivy is curious, then Alice is angry. Ivy is not curious. Is Alice not angry?",Denying the Antecedent,No
"If Paul is curious, then Grace is brave. Paul is not curious. Is Grace not brave?",Denying the Antecedent,No
"If Hank is happy, then Jack is proud. Hank is not happy. Is Jack not proud?",Denying the Antecedent,No
"If Diana is polite, then Uma is clever. Diana is not polite. Is Uma not clever?",Denying the Antecedent,No
"If Frank is curious, then Ivy is rude. Frank is not curious. Is Ivy not rude?",Denying the Antecedent,No
"If Ivy is tall, then Xander is short. Ivy is not tall. Is Xander not short?",Denying the Antecedent,No
"If Diana is sad, then Hank is calm. Diana is not sad. Is Hank not calm?",Denying the Antecedent,No
"If Oscar is sad, then Xander is kind. Oscar is not sad. Is Xander not kind?",Denying the Antecedent,No
"If Paul is rude, then Diana is loud. Paul is not rude. Is Diana not loud?",Denying the Antecedent,No
"If Frank is proud, then Victor is rude. Frank is not proud. Is Victor not rude?",Denying the Antecedent,No
"If Bob is clever, then Victor is rude. Bob is not clever. Is Victor not rude?",Denying the Antecedent,No
"If Mona is loud, then Alice is gentle. Mona is not loud. Is Alice not gentle?",Denying the Antecedent,No
"If Bob is brave, then Leo is short. Bob is not brave. Is Leo not short?",Denying the Antecedent,No
"If Frank is short, then Quinn is tall. Frank is not short. Is Quinn not tall?",Denying the Antecedent,No
"If Paul is short, then Eve is curious. Paul is not short. Is Eve not curious?",Denying the Antecedent,No
"If Sam is proud, then Bob is short. Sam is not proud. Is Bob not short?",Denying the Antecedent,No
"If Frank is happy, then Quinn is proud. Frank is not happy. Is Quinn not proud?",Denying the Antecedent,No
"If Hank is happy, then Paul is clever. Hank is not happy. Is Paul not clever?",Denying the Antecedent,No
"If Rita is tall, then Paul is honest. Rita is not tall. Is Paul not honest?",Denying the Antecedent,No
"If Frank is honest, then Alice is smart. Frank is not honest. Is Alice not smart?",Denying the Antecedent,No
"If Bob is calm, then Mona is short. Bob is not calm. Is Mona not short?",Denying the Antecedent,No
"If Nina is loud, then Xander is clever. Nina is not loud. Is Xander not clever?",Denying the Antecedent,No
"If Xander is kind, then Bob is curious. Xander is not kind. Is Bob not curious?",Denying the Antecedent,No
"If Frank is kind, then Sam is tall. Frank is not kind. Is Sam not tall?",Denying the Antecedent,No
"If Paul is rude, then Rita is gentle. Paul is not rude. Is Rita not gentle?",Denying the Antecedent,No
"If Kara is short, then Jack is sad. Kara is not short. Is Jack not sad?",Denying the Antecedent,No
"If Oscar is honest, then Jack is clever. Oscar is not honest. Is Jack not clever?",Denying the Antecedent,No
"If Quinn is shy, then Bob is quiet. Quinn is not shy. Is Bob not quiet?",Denying the Antecedent,No
"If Sam is clever, then Mona is gentle. Sam is not clever. Is Mona not gentle?",Denying the Antecedent,No
"If Paul is lazy, then Eve is kind. Paul is not lazy. Is Eve not kind?",Denying the Antecedent,No
"If Kara is quiet, then Victor is proud. Kara is not quiet. Is Victor not proud?",Denying the Antecedent,No
"If Oscar is calm, then Sam is angry. Oscar is not calm. Is Sam not angry?",Denying the Antecedent,No
"If Wendy is shy, then Xander is honest. Wendy is not shy. Is Xander not honest?",Denying the Antecedent,No
"If Hank is lazy, then Bob is rude. Hank is not lazy. Is Bob not rude?",Denying the Antecedent,No
"If Charlie is brave, then Ivy is tall. Charlie is not brave. Is Ivy not tall?",Denying the Antecedent,No
"If Hank is polite, then Oscar is rude. Hank is not polite. Is Oscar not rude?",Denying the Antecedent,No
"If Leo is calm, then Victor is kind. Leo is not calm. Is Victor not kind?",Denying the Antecedent,No
"If Charlie is shy, then Sam is honest. Charlie is not shy. Is Sam not honest?",Denying the Antecedent,No
"If Zane is angry, then Nina is short. Zane is not angry. Is Nina not short?",Denying the Antecedent,No
"If Paul is sad, then Xander is kind. Paul is not sad. Is Xander not kind?",Denying the Antecedent,No
"If Yara is lazy, then Xander is shy. Yara is not lazy. Is Xander not shy?",Denying the Antecedent,No
"If Hank is proud, then Uma is polite. Hank is not proud. Is Uma not polite?",Denying the Antecedent,No
"If Eve is angry, then Yara is happy. Eve is not angry. Is Yara not happy?",Denying the Antecedent,No
"If Victor is smart, then Zane is short. Victor is not smart. Is Zane not short?",Denying the Antecedent,No
"If Bob is happy, then Diana is angry. Bob is not happy. Is Diana not angry?",Denying the Antecedent,No
"If Tina is short, then Mona is calm. Tina is not short. Is Mona not calm?",Denying the Antecedent,No
"If Uma is polite, then Jack is happy. Uma is not polite. Is Jack not happy?",Denying the Antecedent,No
"If Alice is curious, then Tina is rude. Alice is not curious. Is Tina not rude?",Denying the Antecedent,No
"If Frank is brave, then Zane is sad. Frank is not brave. Is Zane not sad?",Denying the Antecedent,No
"If Sam is proud, then Bob is kind. Sam is not proud. Is Bob not kind?",Denying the Antecedent,No
"If Oscar is calm, then Uma is honest. Oscar is not calm. Is Uma not honest?",Denying the Antecedent,No
"If Jack is calm, then Wendy is proud. Jack is not calm. Is Wendy not proud?",Denying the Antecedent,No
"If Leo is honest, then Oscar is shy. Leo is not honest. Is Oscar not shy?",Denying the Antecedent,No
"If Paul is smart, then Bob is curious. Paul is not smart. Is Bob not curious?",Denying the Antecedent,No
"If Grace is rude, then Ivy is loud. Grace is not rude. Is Ivy not loud?",Denying the Antecedent,No
"If Xander is proud, then Eve is brave. Xander is not proud. Is Eve not brave?",Denying the Antecedent,No
"If Alice is gentle, then Rita is proud. Alice is not gentle. Is Rita not proud?",Denying the Antecedent,No
"If Oscar is lazy, then Wendy is angry. Oscar is not lazy. Is Wendy not angry?",Denying the Antecedent,No
"If Jack is clever, then Frank is sad. Jack is not clever. Is Frank not sad?",Denying the Antecedent,No
"If Kara is happy, then Ivy is lazy. Kara is not happy. Is Ivy not lazy?",Denying the Antecedent,No
"If Jack is sad, then Xander is polite. Jack is not sad. Is Xander not polite?",Denying the Antecedent,No
"If Bob is gentle, then Charlie is loud. Bob is not gentle. Is Charlie not loud?",Denying the Antecedent,No
"If Rita is smart, then Xander is brave. Rita is not smart. Is Xander not brave?",Denying the Antecedent,No
"If Mona is lazy, then Xander is brave. Mona is not lazy. Is Xander not brave?",Denying the Antecedent,No
"If Paul is angry, then Mona is sad. Paul is not angry. Is Mona not sad?",Denying the Antecedent,No
"If Alice is brave, then Paul is polite. Alice is not brave. Is Paul not polite?",Denying the Antecedent,No
"If Alice is clever, then Wendy is kind. Alice is not clever. Is Wendy not kind?",Denying the Antecedent,No
"If Frank is gentle, then Grace is kind. Frank is not gentle. Is Grace not kind?",Denying the Antecedent,No
"If Leo is sad, then Grace is loud. Leo is not sad. Is Grace not loud?",Denying the Antecedent,No
"If Leo is polite, then Quinn is smart. Leo is not polite. Is Quinn not smart?",Denying the Antecedent,No
"If Eve is polite, then Yara is sad. Eve is not polite. Is Yara not sad?",Denying the Antecedent,No
"If Jack is honest, then Mona is quiet. Jack is not honest. Is Mona not quiet?",Denying the Antecedent,No
"If Hank is sad, then Grace is proud. Hank is not sad. Is Grace not proud?",Denying the Antecedent,No
"If Nina is gentle, then Hank is short. Nina is not gentle. Is Hank not short?",Denying the Antecedent,No
"If Charlie is loud, then Wendy is brave. Charlie is not loud. Is Wendy not brave?",Denying the Antecedent,No
"If Frank is quiet, then Diana is angry. Frank is not quiet. Is Diana not angry?",Denying the Antecedent,No
"If Sam is angry, then Charlie is clever. Sam is not angry. Is Charlie not clever?",Denying the Antecedent,No
"If Eve is happy, then Zane is angry. Eve is not happy. Is Zane not angry?",Denying the Antecedent,No
"If Kara is quiet, then Quinn is smart. Kara is not quiet. Is Quinn not smart?",Denying the Antecedent,No
"If Mona is quiet, then Victor is rude. Mona is not quiet. Is Victor not rude?",Denying the Antecedent,No
"If Yara is quiet, then Paul is calm. Yara is not quiet. Is Paul not calm?",Denying the Antecedent,No
"If Kara is short, then Jack is kind. Kara is not short. Is Jack not kind?",Denying the Antecedent,No
"If Quinn is honest, then Frank is kind. Quinn is not honest. Is Frank not kind?",Denying the Antecedent,No
"If Sam is quiet, then Victor is honest. Sam is not quiet. Is Victor not honest?",Denying the Antecedent,No
"If Oscar is shy, then Grace is sad. Oscar is not shy. Is Grace not sad?",Denying the Antecedent,No
"If Mona is proud, then Quinn is happy. Mona is not proud. Is Quinn not happy?",Denying the Antecedent,No
"If Paul is smart, then Charlie is short. Paul is not smart. Is Charlie not short?",Denying the Antecedent,No
"If Zane is clever, then Quinn is kind. Zane is not clever. Is Quinn not kind?",Denying the Antecedent,No
"If Eve is proud, then Victor is smart. Eve is not proud. Is Victor not smart?",Denying the Antecedent,No
"If Bob is happy, then Oscar is sad. Bob is not happy. Is Oscar not sad?",Denying the Antecedent,No
"If Quinn is tall, then Sam is rude. Quinn is not tall. Is Sam not rude?",Denying the Antecedent,No
"If Leo is curious, then Wendy is rude. Leo is not curious. Is Wendy not rude?",Denying the Antecedent,No
